"c:\users\esrlabn1\desktop\bence\ir_spectroscopy\1000nm_odmr\magnet_map_7_1310nm\126.dat  ---  04-23-2026 20:21:42"
""
"cavityli 20 2 4 2000 1 0 0"
"                             ;                             ;seth_xesr_precise 313.72 1 0 2.4606299212598426"
"setlockin 188.67 0.004 0 0.03 0.005"
4,2000
2,-2.050411E-05,-3.69309E-05,-.002
2.001,1.430519E-06,-4.082941E-05,-.001
2.002001,-1.263624E-05,-1.488632E-05,-6.66667E-04
2.003001,1.049048E-05,-2.704575E-06,-.002
2.004002,2.360356E-05,3.495091E-05,-.001
2.005002,-5.197548E-05,1.637649E-05,-.002
2.006003,-4.267716E-05,-1.858559E-05,-.001
2.007004,-1.907363E-06,1.942005E-05,-6.66667E-04
2.008004,-9.059964E-06,2.961624E-07,-.001
2.009005,2.93256E-05,7.972158E-07,-2.33333E-03
2.010005,8.10629E-06,5.250447E-05,-6.66667E-04
2.011005,-7.152586E-06,-4.293426E-06,-.002
2.012006,3.051781E-05,-2.359238E-05,6.66667E-04
2.013006,-3.814726E-06,1.301995E-05,-.002
2.014007,9.536816E-07,8.983596E-06,6.66667E-04
2.015007,3.862404E-05,4.055002E-05,-6.66667E-04
2.016008,-5.006819E-06,5.035871E-05,-.002
2.017009,-2.002728E-05,1.627405E-05,-.002
2.018009,-6.437331E-06,5.460926E-05,6.66667E-04
2.01901,-2.455723E-05,1.830247E-05,-.001
2.02001,-8.344708E-06,-4.59908E-05,6.66667E-04
2.02101,8.10629E-06,1.930457E-05,-.002
2.022011,-5.388283E-05,2.994027E-05,6.66667E-04
2.023011,-3.695511E-05,2.205386E-06,-.001
2.024012,-3.123307E-05,3.730156E-05,6.66667E-04
2.025012,-2.837193E-05,-1.484535E-06,6.66667E-04
2.026013,1.478201E-05,2.369296E-05,-.001
2.027014,7.152586E-06,5.460926E-05,.001
2.028014,-1.287466E-05,5.460926E-05,-.002
2.029015,-1.955044E-05,4.457706E-05,.001
2.030015,-3.2902E-05,5.460926E-05,6.66667E-04
2.031015,-6.675749E-06,4.302739E-06,-.001
2.032016,1.835835E-05,-2.674773E-06,-6.66667E-04
2.033016,1.096731E-05,5.460926E-05,-.002
2.034017,2.694142E-05,2.173719E-05,-.001
2.035017,9.536816E-07,1.954671E-05,-.002
2.036018,-3.910088E-05,2.633419E-05,-6.66667E-04
2.037019,8.344708E-06,-2.403755E-05,-.002
2.038019,2.861035E-05,4.369795E-06,6.66667E-04
2.03902,-2.527249E-05,1.505768E-05,-6.66667E-04
2.04002,3.266358E-05,-1.013471E-05,.001
2.04102,3.147149E-05,-1.021294E-05,-6.66667E-04
2.042021,4.291564E-06,-7.981493E-06,-.001
2.043021,2.884876E-05,5.384936E-06,.001
2.044022,-9.536816E-07,1.824845E-05,-.001
2.045022,-1.430519E-06,4.179805E-06,-.002
2.046023,4.005455E-05,-7.376111E-07,.001
2.047024,1.525891E-05,2.277282E-05,-6.66667E-04
2.048024,2.694142E-05,-2.354954E-05,.001
2.049025,4.124665E-05,-2.985835E-06,2.33333E-03
2.050025,-1.001364E-05,7.012888E-06,.001
2.051026,4.768408E-07,-5.848735E-06,-6.66667E-04
2.052026,2.050411E-05,1.386559E-05,.001
2.053026,-4.410767E-05,2.191414E-05,.001
2.054027,1.120573E-05,-1.659624E-06,-.001
2.055027,4.19619E-05,1.717366E-06,-6.66667E-04
2.056028,1.382834E-05,-3.426545E-05,.001
2.057029,3.767037E-05,-7.264352E-07,6.66667E-04
2.058029,3.55246E-05,5.017617E-05,2.33333E-03
2.05903,1.597416E-05,2.797146E-05,.001
2.06003,6.866502E-05,3.263369E-06,-6.66667E-04
