"c:\users\esrlabn1\desktop\bence\ir_spectroscopy\532nm_odmr\magnet_map_2_680nm\093.dat  ---  04-27-2026 21:37:21"
""
"cavityli 20 2 4 2000 1 0 0"
"                             ;                             ;seth_xesr_precise 222.95 1 0 -1.5900195694716244"
"setlockin 188.67 0.004 0 0.03 0.2"
4,2000
2,9.918259E-05,-2.517719E-04,.002
2.001,2.899189E-04,-2.288828E-04,6.66667E-04
2.002001,1.144414E-04,-1.525888E-04,-.002
2.003001,3.662128E-04,-2.288828E-04,-2.33333E-03
2.004002,3.814716E-04,-6.332435E-04,6.66667E-04
2.005002,4.653949E-04,-7.705726E-04,-.001
2.006003,2.670307E-04,-4.27248E-04,.001
2.007004,-3.814721E-05,-4.57766E-05,-.002
2.008004,2.594013E-04,1.220712E-04,-.002
2.009005,4.57766E-05,4.57766E-05,.001
2.010005,-4.730243E-04,-2.594013E-04,-2.33333E-03
2.011005,-6.408729E-04,-4.806537E-04,-.002
2.012006,-6.790198E-04,-4.577655E-04,3.66667E-03
2.013006,-6.485023E-04,-1.678476E-04,-2.33333E-03
2.014007,-2.670307E-04,2.365122E-04,6.66667E-04
2.015007,-2.13624E-04,1.297006E-04,-.002
2.016008,-9.918259E-05,3.12807E-04,6.66667E-04
2.017009,-1.602182E-04,2.594013E-04,-6.66667E-04
2.018009,-3.967304E-04,1.525888E-04,-6.66667E-04
2.01901,-2.441425E-04,-2.746601E-04,-2.33333E-03
2.02001,-1.220712E-04,-4.730243E-04,-.002
2.02101,-2.670307E-04,-6.256141E-04,-3.66667E-03
2.022011,-4.119892E-04,-2.059946E-04,-6.66667E-04
2.023011,-5.874671E-04,-4.27248E-04,-.001
2.024012,-5.874671E-04,-5.264319E-04,-.001
2.025012,-3.662128E-04,-2.212534E-04,6.66667E-04
2.026013,-6.103562E-05,-1.449594E-04,-6.66667E-04
2.027014,-6.103562E-05,-9.918259E-05,-.001
2.028014,1.144414E-04,-2.28883E-05,-2.33333E-03
2.029015,1.449594E-04,-2.28883E-05,-.001
2.030015,2.288828E-04,-2.059946E-04,-6.66667E-04
2.031015,3.662128E-04,-6.790198E-04,-.002
2.032016,2.441425E-04,-6.561317E-04,-.001
2.033016,3.50954E-04,-4.043598E-04,6.66667E-04
2.034017,1.678476E-04,-1.983652E-04,6.66667E-04
2.035017,3.814716E-04,-3.356952E-04,.001
2.036018,1.449594E-04,-2.517719E-04,6.66667E-04
2.037019,-2.441425E-04,-1.297006E-04,-.001
2.038019,-4.043598E-04,-3.585834E-04,-.001
2.03902,-7.858314E-04,-6.866502E-05,.001
2.04002,-6.408729E-04,-1.449594E-04,-6.66667E-04
2.04102,-5.340613E-04,-1.602182E-04,-2.33333E-03
2.042021,-3.738422E-04,-1.678476E-04,6.66667E-04
2.043021,-7.629432E-04,-6.866502E-05,-.002
2.044022,-7.78202E-04,7.629441E-05,-.002
2.045022,-4.119892E-04,5.188026E-04,-.002
2.046023,-5.798377E-04,3.12807E-04,6.66667E-04
2.047024,-5.569495E-04,-3.814721E-05,-6.66667E-04
2.048024,-6.63761E-04,3.89101E-04,.001
2.049025,-4.501361E-04,7.934608E-04,-.002
2.050025,-4.806537E-04,6.332435E-04,-6.66667E-04
2.051026,-4.27248E-04,3.50954E-04,-6.66667E-04
2.052026,-5.722083E-04,3.204364E-04,-.001
2.053026,-4.653949E-04,1.678476E-04,-.001
2.054027,-4.501361E-04,1.220712E-04,-.001
2.055027,-4.806537E-04,1.144414E-04,.001
2.056028,-6.027259E-04,-2.13624E-04,.001
2.057029,-6.256141E-04,-7.629441E-05,-6.66667E-04
2.058029,-5.874671E-04,1.525891E-05,-2.33333E-03
2.05903,-2.899189E-04,7.629441E-05,-6.66667E-04
2.06003,-2.059946E-04,2.13624E-04,-.002
2.061031,-1.220712E-04,-7.629441E-05,-6.66667E-04
2.062031,4.57766E-05,-1.525888E-04,6.66667E-04
2.063031,1.525888E-04,-2.059946E-04,-.002
2.064032,2.594013E-04,-1.297006E-04,.002
2.065032,2.670307E-04,-2.13624E-04,-3.66667E-03
2.066033,4.730243E-04,-5.340599E-05,.001
2.067034,5.188026E-04,-1.602182E-04,-.001
2.068034,3.12807E-04,-2.441425E-04,6.66667E-04
2.069035,1.907358E-04,-5.340613E-04,-.002
